,Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School,address_composite,lat,lon,osm_address
2854,1695400,,Tatsiana Huryeva,4549 BENNING DR ,HOUSTON,TX,77035,HARRIS,713-884-5970,Registered Child-Care Home,Registered,8/23/2019,12,goodmorningrussianschool@yahoo.com,1336789,,N,Y,Y,Y,"4549 BENNING DR , HARRIS County, TX 77035",29.656921960569406,-95.45374403900806,"4549, Benning Drive, Post Oak Manor, Houston, Harris County, Texas, 77035, United States"
2855,539968,,Taylor Lake Christian Day School,1730 OLD KIRBY RD ,SEABROOK,TX,77586,HARRIS,281-474-2655,Licensed Center - Child Care Program,Full Permit,3/24/1999,68,,158298,,N,N,Y,Y,"1730 OLD KIRBY RD , HARRIS County, TX 77586",29.587244485828915,-95.04975601393197,"1730, Old Kirby Road, Pasadena, Harris County, Texas, 77586, United States"
2856,1682198,,Taylor's Playhouse,4111 HWY 90 ,BROOKSHIRE,TX,77423,WALLER,281-544-0885,Licensed Center - Child Care Program,Full Permit,4/22/2019,12,,1318033,,Y,Y,Y,Y,"4111 HWY 90 , WALLER County, TX 77423",,,
2857,1713622,,Teach A Tot,2280 BUCKTHORNE PL ,SPRING,TX,77380,MONTGOMERY,281-367-3232,Licensed Center - Child Care Program,Full Permit,4/8/2021,222,,1364805,,Y,Y,Y,Y,"2280 BUCKTHORNE PL , MONTGOMERY County, TX 77380",30.140966129972654,-95.4714464755097,"2280, Buckthorne Place, Grogan's Mill Village Center, Grogan's Mill, The Woodlands, Montgomery County, Texas, 77380, United States"
2858,1713653,,Teach A Tot,2814 TRAILING VINE RD ,SPRING,TX,77373,HARRIS,281-353-5757,Licensed Center - Child Care Program,Full Permit,4/23/2021,131,,1364886,,Y,Y,Y,Y,"2814 TRAILING VINE RD , HARRIS County, TX 77373",30.050822015035088,-95.38998631523759,"2814, Trailing Vine Road, Harris County, Texas, 77373, United States"
2859,1713524,,Team Tots Academy,12410 TIDWELL RD ,HOUSTON,TX,77044,HARRIS,281-716-7253,Licensed Center - Child Care Program,Full Permit,4/22/2021,115,,1364677,,Y,Y,Y,Y,"12410 TIDWELL RD , HARRIS County, TX 77044",29.850019308064955,-95.21384721720744,"12410, Tidwell Road, Harris County, Texas, 77044, United States"
2860,973466,,Teeter Toddler LLC,12525 WHITTINGTON DR ,HOUSTON,TX,77077,HARRIS,281-558-7864,Licensed Center - Child Care Program,Full Permit,10/19/2009,145,teetertoddler@gmail.com,451788,,Y,Y,Y,Y,"12525 WHITTINGTON DR , HARRIS County, TX 77077",29.746185510204082,-95.60300932653061,"12525, Whittington Drive, Houston, Harris County, Texas, 77077, United States"
2861,1157526,,"Teeter Toddler, LLC",11720 W AIRPORT BLVD STE 1400,MEADOWS PLACE,TX,77477,FORT BEND,281-575-1786,Licensed Center - Child Care Program,Full Permit,6/29/2010,102,,675028,,Y,Y,Y,Y,"11720 W AIRPORT BLVD STE 1400, FORT BEND County, TX 77477",,,
2862,820212,,Teeter Totter Village,9133 SCOTT ST ,HOUSTON,TX,77051,HARRIS,713-734-7989,Licensed Center - Child Care Program,Full Permit,8/8/2002,272,,211633,,Y,Y,Y,Y,"9133 SCOTT ST , HARRIS County, TX 77051",29.658889314285712,-95.36792754285715,"9133, Scott Street, Sunny Side, Houston, Harris County, Texas, 77051, United States"
2863,1548539,,Telfair Montessori LLC,1210 MUSEUM SQUARE DR ,SUGARLAND,TX,77479,FORT BEND,281-886-7700,Licensed Center - Child Care Program,Full Permit,3/4/2015,335,,1157011,,Y,Y,Y,Y,"1210 MUSEUM SQUARE DR , FORT BEND County, TX 77479",29.59269775,-95.64974438914231,"Houston Museum of Natural Science - Sugar Land, Telfair Central Boulevard, Telfair, Sugar Land, Fort Bend County, Texas, 77479, United States"
2864,1473186,,Telicia  Guyton,1955 ROBCREST WAY ,MISSOURI CITY,TX,77489,FORT BEND,281-827-2055,Registered Child-Care Home,Registered,7/31/2012,12,,1059889,,Y,Y,Y,Y,"1955 ROBCREST WAY , FORT BEND County, TX 77489",29.60550270798477,-95.53445815469212,"1955, Robcrest Way, Missouri City, Fort Bend County, Texas, 77489, United States"
2865,516324,,Tender Care Learning Center,128 AND 218 S MATTHEWS ,BELLVILLE,TX,77418,AUSTIN,979-865-3840,Licensed Center - Child Care Program,Full Permit,11/22/1995,125,smueckert@sbcglobal.net,141778,,Y,Y,Y,Y,"128 AND 218 S MATTHEWS , AUSTIN County, TX 77418",,,
2866,840581,,Tender Loving Care Learning Center,716 1ST ST E ,HUMBLE,TX,77338,HARRIS,281-446-8996,Licensed Center - Child Care Program,Full Permit,9/21/2004,34,gennifer4307@yahoo.com,253628,,Y,Y,Y,Y,"716 1ST ST E , HARRIS County, TX 77338",29.999027102040817,-95.25904704081633,"716, 1st Street, Humble, Harris County, Texas, 77338, United States"
2867,867425,,Tender Loving Daycare,2115 GREAT PRAIRIE LN ,KATY,TX,77494,FORT BEND,281-202-4423,Licensed Child-Care Home,Full Permit,6/11/2007,12,ssveeder@yahoo.com,307882,,Y,Y,Y,Y,"2115 GREAT PRAIRIE LN , FORT BEND County, TX 77494",29.75419952050122,-95.78480942458498,"2115, Great Prairie Lane, Falcon Ranch, Fort Bend County, Texas, 77494, United States"
2868,1692724,,Tender Years Enrichment Learning Center,900 W PLANTATION DR ,CLUTE,TX,77531,BRAZORIA,979-709-3661,Licensed Center - Child Care Program,Full Permit,6/17/2019,68,,1333159,,Y,Y,Y,Y,"900 W PLANTATION DR , BRAZORIA County, TX 77531",29.016694401247335,-95.41422954080393,"900, West Plantation Drive, Clute, Brazoria County, Texas, 77531, United States"
2869,880781,,Teresa  Limbrick,8915 BROADWAY ST APT 9229,HOUSTON,TX,77061,HARRIS,713-645-4394,Registered Child-Care Home,Registered,10/23/2007,12,teresalimbrick@yahoo.com,327744,,Y,Y,Y,Y,"8915 BROADWAY ST APT 9229, HARRIS County, TX 77061",,,
2870,875219,,Teresa Nguyen,18138 FLOWER GROVE CT ,RICHMOND,TX,77407,FORT BEND,713-401-4648,Registered Child-Care Home,Registered,6/25/2007,12,,318852,,Y,Y,Y,Y,"18138 FLOWER GROVE CT , FORT BEND County, TX 77407",29.696676539960105,-95.70038298585398,"18138, Flower Grove Court, Twin Oaks Village, Fort Bend County, Texas, 77407, United States"
2871,52056,,Terrace Weekday Programs,1203 WIRT RD ,HOUSTON,TX,77055,HARRIS,713-686-4321,Licensed Center - Child Care Program,Full Permit,2/24/1988,242,sharon@biglittleschool.org,94992,,Y,Y,Y,Y,"1203 WIRT RD , HARRIS County, TX 77055",29.789586833333335,-95.48499716666667,"1203, Wirt Road, Houston, Harris County, Texas, 77055, United States"
2872,1717700,,Terri Williams,13229 9TH ST ,SANTA FE,TX,77510,GALVESTON,409-770-4664,Registered Child-Care Home,Registered,4/1/2021,12,,1371253,,Y,Y,Y,Y,"13229 9TH ST , GALVESTON County, TX 77510",29.378901,-95.0868683,"9th Street, Santa Fe, Galveston County, Texas, 77510, United States"
2873,525926,,Texas Christian School,17810 KIETH HARROW BLVD ,HOUSTON,TX,77084,HARRIS,281-550-6060,Licensed Center - Child Care Program,Full Permit,9/19/1997,122,office@texaschristianschool.org,148975,,Y,Y,Y,Y,"17810 KIETH HARROW BLVD , HARRIS County, TX 77084",29.849278605538693,-95.67167212968515,"17810, Kieth Harrow Boulevard, Harris County, Texas, 77084, United States"
2874,1566278,,Texas City Martial Arts LLC,1325 6TH ST N ,TEXAS CITY,TX,77590,GALVESTON,409-948-3656,Licensed Center - School Age Program,Full Permit,5/8/2015,66,texascitykarate@aol.com,1180043,,N,N,Y,Y,"1325 6TH ST N , GALVESTON County, TX 77590",29.397569,-94.90275246938775,"1325, 6th Street North, Texas City, Galveston County, Texas, 77590, United States"
2875,1566376,,Texas Kids Childcare,2520 N MASON RD ,KATY,TX,77449,HARRIS,281-829-9787,Licensed Center - Child Care Program,Full Permit,5/13/2016,307,texaskidschildcare@gmail.com,1180100,,Y,Y,Y,Y,"2520 N MASON RD , HARRIS County, TX 77449",,,
2876,904969,,Texas Kids Learning Center,5431 BARKER CYPRESS RD STE 1500,HOUSTON,TX,77084,HARRIS,281-855-0077,Licensed Center - Child Care Program,Full Permit,3/10/2009,105,texaskidsbc@outlook.com,366281,,Y,Y,Y,Y,"5431 BARKER CYPRESS RD STE 1500, HARRIS County, TX 77084",,,
2877,1496191,,Texas Kids Learning Center,5761 N FRY RD ,KATY,TX,77449,HARRIS,281-656-2288,Licensed Center - Child Care Program,Full Permit,3/8/2013,153,,1089149,,Y,Y,Y,Y,"5761 N FRY RD , HARRIS County, TX 77449",29.831013,-95.7198538,"Fry Road, Houston, Harris County, Texas, 77449, United States"
2878,1701061,,Texas Kids Learning Center,7003 ENCHANTED CREEK DR ,CYPRESS,TX,77433,HARRIS,832-427-5115,Licensed Center - Child Care Program,Full Permit,9/8/2020,145,texaskids529@outlook.com,1344853,,Y,Y,Y,Y,"7003 ENCHANTED CREEK DR , HARRIS County, TX 77433",29.882508,-95.7183104,"Enchanted Creek Drive, Estates of Highland Creek, Harris County, Texas, 77433, United States"
2879,1698961,,Thai Thi,12915 BALARAMA DR ,HOUSTON,TX,77099,HARRIS,832-495-6774,Registered Child-Care Home,Registered,12/17/2019,12,,1342029,,Y,Y,Y,Y,"12915 BALARAMA DR , HARRIS County, TX 77099",29.67735106894863,-95.6095255569469,"12915, Balarama Drive, Harris County, Texas, 77099, United States"
2880,1630052,,Thang D Nguyen,6303 BRIAR GLADE DR ,HOUSTON,TX,77072,HARRIS,713-518-6663,Registered Child-Care Home,Registered,7/14/2016,12,,1250250,,N,N,N,Y,"6303 BRIAR GLADE DR , HARRIS County, TX 77072",29.70895413131313,-95.57018650505051,"6303, Briar Glade Drive, Houston, Harris County, Texas, 77072, United States"
2881,1680712,,Thanh Hong Nguyen,706 FRESH SAGE CROSSING  ,RICHMOND,TX,77406,FORT BEND,713-884-0778,Registered Child-Care Home,Registered,9/24/2018,12,,1315658,,Y,Y,Y,Y,"706 FRESH SAGE CROSSING  , FORT BEND County, TX 77406",29.6563207,-95.7188263,"Fresh Sage Crossing, Fort Bend County, Texas, 77407, United States"
2882,879253,,Thanh Ly Nguyen,1319 LEIGH GARDENS DR ,SUGAR LAND,TX,77479,FORT BEND,281-545-2036,Registered Child-Care Home,Registered,9/20/2007,12,,325024,,Y,Y,Y,Y,"1319 LEIGH GARDENS DR , FORT BEND County, TX 77479",29.541771169058627,-95.67070733548204,"1319, Leigh Garden Drive, Greatwood, Fort Bend County, Texas, 77479, United States"
2883,857856,,THANH NGOC DAO,9035 WESTWILLOW DR ,HOUSTON,TX,77064,HARRIS,832-228-5500,Registered Child-Care Home,Registered,3/21/2006,12,,290270,,Y,Y,Y,Y,"9035 WESTWILLOW DR , HARRIS County, TX 77064",29.89770451006265,-95.55449179837153,"9035, Westwillow Drive, Westbridge, Harris County, Texas, 77064, United States"
2884,1648438,,Thanh Ngoc Luc,4215 HERITAGESTONE DR ,HOUSTON,TX,77066,HARRIS,281-745-6033,Registered Child-Care Home,Registered,2/28/2017,12,,1271981,,Y,Y,Y,Y,"4215 HERITAGESTONE DR , HARRIS County, TX 77066",29.96858911111111,-95.49356633333333,"4215, Heritagestone Drive, Harris County, Texas, 77066, United States"
2885,1673096,,Thanh Tan Dinh,12003 CARVEL LN ,HOUSTON,TX,77072,HARRIS,713-806-3926,Registered Child-Care Home,Registered,6/1/2018,12,,1304961,,Y,Y,Y,Y,"12003 CARVEL LN , HARRIS County, TX 77072",29.696747555555554,-95.58994766666667,"12003, Carvel Lane, Houston, Harris County, Texas, 77072, United States"
2886,871651,,Thanh Thi Bui,11111 LILAC MANOR CT ,HOUSTON,TX,77065,HARRIS,832-560-7946,Registered Child-Care Home,Registered,4/2/2007,12,,314133,,Y,Y,Y,Y,"11111 LILAC MANOR CT , HARRIS County, TX 77065",29.93435714505965,-95.6189912777749,"11111, Lilac Manor Court, Wortham Falls, Harris County, Texas, 77065, United States"
2887,831854,,Thanh Thi Huynh,6539 GARDEN TRAIL CT ,HOUSTON,TX,77072,HARRIS,832-382-1824,Registered Child-Care Home,Registered,8/29/2003,12,,234100,,Y,Y,Y,Y,"6539 GARDEN TRAIL CT , HARRIS County, TX 77072",29.707942411764705,-95.61394988235294,"6539, Garden Trail Court, Houston, Harris County, Texas, 77072, United States"
2888,854461,,Thanh-Hien  Thi Truong,13614 ELDRIDGE VALLEY DR ,HOUSTON,TX,77083,HARRIS,281-933-3386,Registered Child-Care Home,Registered,12/6/2005,10,,283381,,Y,Y,Y,Y,"13614 ELDRIDGE VALLEY DR , HARRIS County, TX 77083",29.705175986091582,-95.6266597566027,"13614, Eldridge Valley Drive, Harris County, Texas, 77083, United States"
2889,512180,,Thanhcong Thi Luu,8319 LEADER ST ,HOUSTON,TX,77036,HARRIS,713-777-0238,Registered Child-Care Home,Registered,1/17/1995,12,,138783,,Y,Y,Y,Y,"8319 LEADER ST , HARRIS County, TX 77036",29.703962224489796,-95.53153063265306,"8319, Leader Street, Houston, Harris County, Texas, 77036, United States"
2890,855313,,Thao Phuong Tran,13035 NEWBROOK DR ,HOUSTON,TX,77072,HARRIS,832-398-8468,Registered Child-Care Home,Registered,12/6/2005,12,,285216,,Y,Y,Y,Y,"13035 NEWBROOK DR , HARRIS County, TX 77072",29.68433111791353,-95.61132240468788,"13035, Newbrook Drive, Houston, Harris County, Texas, 77072, United States"
2891,1631887,,The Academy,5620 FM 1488 RD ,MAGNOLIA,TX,77354,MONTGOMERY,936-321-8458,Licensed Center - Child Care Program,Full Permit,8/4/2016,175,kidsclub03@yahoo.com,1252493,,Y,Y,Y,Y,"5620 FM 1488 RD , MONTGOMERY County, TX 77354",30.2284103,-95.6909603,"FM 1488 Road, Mostyn, Montgomery County, Texas, United States"
2892,1499297,,The Academy at Rowland Ballard,1320 KINGWOOD DR ,KINGWOOD,TX,77339,HARRIS,281-358-0459,Licensed Center - Child Care Program,Full Permit,3/4/2013,68,rowlandbacademy@att.net,1093257,,N,N,Y,Y,"1320 KINGWOOD DR , HARRIS County, TX 77339",30.04935179507233,-95.23374174166848,"1320, Kingwood Drive, South Woodland Hills, Houston, Harris County, Texas, 77339, United States"
2893,1602796,,The Academy at Rowland Ballard Atascocita,19505 W LAKE HOUSTON PKWY ,HUMBLE,TX,77346,HARRIS,281-812-8819,Licensed Center - Child Care Program,Full Permit,5/5/2016,80,rowlandbacademy@att.net,1218520,,N,N,Y,Y,"19505 W LAKE HOUSTON PKWY , HARRIS County, TX 77346",30.0083901,-95.1727143,"West Lake Houston Parkway, Kingwood Glen Manor, Atascocita, Harris County, Texas, 77346, United States"
2894,820396,,The Adventure School,10555 SPRING CYPRESS RD ,HOUSTON,TX,77070,HARRIS,281-378-4080,Licensed Center - Child Care Program,Full Permit,8/13/2002,465,datnip@windwoodpc.org,211955,,Y,Y,Y,Y,"10555 SPRING CYPRESS RD , HARRIS County, TX 77070",30.0130067,-95.5901046,"Spring Cypress Road, Houston, Harris County, Texas, 77379, United States"
2895,850028,,The Alphabet Club,14530 OLD KATY RD ,HOUSTON,TX,77079,HARRIS,281-589-2626,Licensed Center - Child Care Program,Full Permit,5/10/2006,150,alphabetclubcdc@gmail.com,274019,,Y,Y,Y,Y,"14530 OLD KATY RD , HARRIS County, TX 77079",29.786392756123277,-95.64444449739379,"14530, Old Katy Road, Addicks, Houston, Harris County, Texas, 77079, United States"
2896,536264,,The Apple Tree School,17127 RED OAK DR ,HOUSTON,TX,77090,HARRIS,281-444-6707,Licensed Center - Child Care Program,Full Permit,6/10/1998,102,theappletreeschool@aol.com,155432,,Y,Y,Y,Y,"17127 RED OAK DR , HARRIS County, TX 77090",30.01919558695652,-95.44536747826088,"17127, Red Oak Drive, Harris County, Texas, 77090, United States"
2897,242278,,The Arbor School,1635 BLALOCK RD ,HOUSTON,TX,77080,HARRIS,713-827-8830,Licensed Center - Child Care Program,Full Permit,1/23/1989,40,mdebeir@arbor.org,106328,,Y,Y,Y,Y,"1635 BLALOCK RD , HARRIS County, TX 77080",29.801792,-95.524325,"1635, Blalock Road, Houston, Harris County, Texas, 77080, United States"
2898,847164,,The Ark Childrens Center,760 CLEAR LAKE CITY BLVD ,WEBSTER,TX,77598,HARRIS,713-551-4870,Licensed Center - Child Care Program,Full Permit,3/21/2005,122,,267779,,Y,Y,Y,Y,"760 CLEAR LAKE CITY BLVD , HARRIS County, TX 77598",29.573251205882354,-95.16586485294118,"760, Clear Lake City Boulevard, Houston, Harris County, Texas, 77546, United States"
2899,1695267,,The Bear Cave at Montgomery Little Bears,10600A COMMERCE ROW ,MONTGOMERY,TX,77356,MONTGOMERY,936-448-8302,Licensed Center - Child Care Program,Full Permit,2/21/2020,105,montgomerylittlebears@hotmail.com,1336611,,N,N,Y,Y,"10600A COMMERCE ROW , MONTGOMERY County, TX 77356",,,
2900,212221,747.0,The Bear Creek KinderCare,17527 W LITTLE YORK RD ,HOUSTON,TX,77084,HARRIS,281-859-1465,Licensed Center - Child Care Program,Full Permit,2/15/1986,135,301032@klcorp.com,101519,,Y,Y,Y,Y,"17527 W LITTLE YORK RD , HARRIS County, TX 77084",29.86528336363636,-95.67921815151514,"17527, West Little York Road, Harris County, Texas, 77084, United States"
2901,1365029,,The Cartwright School,1647 CARTWRIGHT RD ,MISSOURI CITY,TX,77489,FORT BEND,281-437-6300,Licensed Center - Child Care Program,Full Permit,2/10/2012,49,,928633,,N,Y,Y,Y,"1647 CARTWRIGHT RD , FORT BEND County, TX 77489",29.583469531850948,-95.53044738750991,"1647, Cartwright Road, Missouri City, Fort Bend County, Texas, 77489, United States"
2902,1547021,,The Castle Childcare Center,1012 HIGHWAY 3 ,LA MARQUE,TX,77568,GALVESTON,409-938-1011,Licensed Center - Child Care Program,Full Permit,11/14/2014,114,thecastlechildcare@yahoo.com,1155027,,Y,Y,Y,Y,"1012 HIGHWAY 3 , GALVESTON County, TX 77568",29.459197,-95.049887,"Highway 3, Dickinson, Galveston County, Texas, 77539, United States"
2903,1517122,,The Champions Learning Center,12515 FONDREN RD STE B,HOUSTON,TX,77035,HARRIS,713-729-9777,Licensed Center - Child Care Program,Full Permit,12/12/2013,102,estokojie@yahoo.com,1113863,,Y,Y,Y,Y,"12515 FONDREN RD STE B, HARRIS County, TX 77035",29.641344,-95.50817928571428,"12515, Fondren Road, Houston, Harris County, Texas, 77035, United States"
2904,1293946,,The Childhood Center,3701 W ALABAMA ST STE 400,HOUSTON,TX,77027,HARRIS,713-622-5439,Licensed Center - Child Care Program,Full Permit,9/7/2011,112,admin@childhoodcenter.com,841088,,Y,Y,Y,Y,"3701 W ALABAMA ST STE 400, HARRIS County, TX 77027",,,
2905,503557,,The Children's Garden,302 FLAG LAKE DR ,LAKE JACKSON,TX,77566,BRAZORIA,979-299-6300,Licensed Center - Child Care Program,Full Permit,3/24/1994,119,childrens.garden@att.net,132766,,Y,Y,Y,Y,"302 FLAG LAKE DR , BRAZORIA County, TX 77566",29.013752037735852,-95.42131328773586,"302, Flag Lake Drive, Clute, Brazoria County, Texas, 77566, United States"
2906,1659160,,The Children's Lighthouse LC of Canyon Lakes West,8717 FRY ROAD ,CYPRESS,TX,77433,HARRIS,281-758-8262,Licensed Center - Child Care Program,Full Permit,2/8/2018,235,,1285382,,Y,Y,Y,Y,"8717 FRY ROAD , HARRIS County, TX 77433",29.9435514,-95.7154727,"Fry Road, Cypress Creek Lakes, Cypress, Harris County, Texas, 77433, United States"
2907,815391,,The Crayon Academy,2861 DULLES AVE ,MISSOURI CITY,TX,77459,FORT BEND,281-261-4000,Licensed Center - Child Care Program,Full Permit,5/7/2002,156,jfk41658@aol.com,202465,,Y,Y,Y,Y,"2861 DULLES AVE , FORT BEND County, TX 77459",29.582391215948004,-95.5816467503785,"2861, Dulles Avenue, Sugar Land, Fort Bend County, Texas, 77478, United States"
2908,1640244,,The Crayon Club #3,600 CHARLES ST ,HUMBLE,TX,77338,HARRIS,281-319-9300,Licensed Center - School Age Program,Full Permit,6/30/2017,83,,1262210,,N,N,Y,Y,"600 CHARLES ST , HARRIS County, TX 77338",30.00224264618387,-95.26249123850207,"600, Charles Street, Humble, Harris County, Texas, 77338, United States"
2909,862694,,The Depot,3993 I 45 N ,CONROE,TX,77304,MONTGOMERY,936-756-3450,Licensed Center - Child Care Program,Full Permit,1/26/2007,202,mdobson@depotchildcare.org,299202,,Y,Y,Y,Y,"3993 I 45 N , MONTGOMERY County, TX 77304",30.331347,-95.477441,"IH 45 South (Gulf Freeway) HOV/HOT Lane, Conroe, Montgomery County, Texas, 77304, United States"
2910,1661049,,The Discovery Barn,202 GAINES ST ,BRAZORIA,TX,77422,BRAZORIA,979-798-5696,Licensed Center - Child Care Program,Full Permit,10/6/2017,131,,1287971,,Y,Y,Y,Y,"202 GAINES ST , BRAZORIA County, TX 77422",29.051544113207548,-95.5697407735849,"202, Gaines Street, Old Brazoria, Brazoria, Brazoria County, Texas, 77422, United States"
2911,1646300,,The Drake School of Etiquette & Performing Arts,5115 MARTIN LUTHER KING BLVD ,HOUSTON,TX,77021,HARRIS,281-974-6274,Licensed Center - Child Care Program,Full Permit,8/3/2017,74,thedrakeschoolofepa@gmail.com,1269021,,Y,Y,Y,Y,"5115 MARTIN LUTHER KING BLVD , HARRIS County, TX 77021",,,
2912,1677352,,The Family of Faith Preschool Miramesa,9230 FRY RD ,CYPRESS,TX,77433,HARRIS,281-256-3900,Licensed Center - Child Care Program,Full Permit,1/15/2019,187,,1310955,,Y,Y,Y,Y,"9230 FRY RD , HARRIS County, TX 77433",29.9435514,-95.7154727,"Fry Road, Cypress Creek Lakes, Cypress, Harris County, Texas, 77433, United States"
2913,1670562,,"The Farmhouse Preschool, LLC",15719 MUESCHKE RD ,CYPRESS,TX,77433,HARRIS,281-746-7729,Licensed Center - Child Care Program,Full Permit,9/12/2018,96,,1301487,,Y,Y,Y,Y,"15719 MUESCHKE RD , HARRIS County, TX 77433",30.001426,-95.724952,"15719, Mueschke Road, Villages of Cypress Lakes, Harris County, Texas, 77433, United States"
2914,410468,,The Fay School,105 N POST OAK LN ,HOUSTON,TX,77024,HARRIS,713-681-8300,Licensed Center - Child Care Program,Full Permit,4/3/1992,294,blockett@thefayschool.org,122418,,N,N,Y,Y,"105 N POST OAK LN , HARRIS County, TX 77024",29.7665521,-95.45930526278045,"The Fay School, 105, North Post Oak Lane, Uptown, Houston, Harris County, Texas, 77024-8022, United States"
2915,1679679,,The Footprint  Foundation,9502 MILLS RD ,HOUSTON,TX,77070,HARRIS,281-955-6013,Licensed Center - Child Care Program,Full Permit,9/17/2018,28,,1313971,,Y,Y,Y,Y,"9502 MILLS RD , HARRIS County, TX 77070",29.9580619150359,-95.56187323586948,"9502, Mills Road, Harris County, Texas, 77070, United States"
2916,1208066,,The Forge For Families-Safezone,3435 DIXIE DR ,HOUSTON,TX,77021,HARRIS,713-660-1860,Licensed Center - Before/After School Program,Full Permit,5/17/2011,91,,736808,,N,N,Y,Y,"3435 DIXIE DR , HARRIS County, TX 77021",29.703537285714287,-95.36772557142856,"3435, Dixie Drive, Houston, Harris County, Texas, 77021, United States"
2917,1635743,,The Foshee Family House of Tiny Treasures,2323 FRANCIS ST ,HOUSTON,TX,77004,HARRIS,713-276-3004,Licensed Center - Child Care Program,Full Permit,3/24/2017,72,,1257122,,N,Y,Y,Y,"2323 FRANCIS ST , HARRIS County, TX 77004",29.733615265306124,-95.3665745510204,"2323, Francis Street, Houston, Harris County, Texas, 77004, United States"
2918,1640183,,The Foundations Montessori,10530 FM 1464 RD ,RICHMOND,TX,77407,FORT BEND,281-240-0010,Licensed Center - Child Care Program,Full Permit,4/17/2017,220,info@thefoundationsmontessori.com,1262166,,Y,Y,Y,Y,"10530 FM 1464 RD , FORT BEND County, TX 77407",29.6603385,-95.6860021064006,"The Foundations Montessori, 10530, FM 1464, Richmond, Fort Bend County, Texas, 77407, United States"
2919,1681958,,The Gingerbread School,1220 S HOUSTON AVE ,HUMBLE,TX,77338,HARRIS,281-623-5014,Licensed Center - Child Care Program,Full Permit,5/24/2019,51,info@thegingerbreadschool.com,1317686,,Y,Y,Y,Y,"1220 S HOUSTON AVE , HARRIS County, TX 77338",29.769662067114094,-95.37224826174497,"1220, Houston Avenue, Houston, Harris County, Texas, 77007, United States"
2920,1691800,,The Goddard School,2920 PROVINCE VILLAGE DR ,PEARLAND,TX,77581,BRAZORIA,832-856-8686,Licensed Center - Child Care Program,Full Permit,11/22/2019,191,,1331967,,Y,Y,Y,Y,"2920 PROVINCE VILLAGE DR , BRAZORIA County, TX 77581",29.5568494,-95.2580395,"Province Village Drive, Province Village, Pearland, Brazoria County, Texas, 77581, United States"
2921,1659192,,The Goddard School,9307 FM 1488 RD ,MAGNOLIA,TX,77354,MONTGOMERY,281-845-2400,Licensed Center - Child Care Program,Full Permit,12/5/2017,210,magnoliatx@goddardschools.com,1285425,,Y,Y,Y,Y,"9307 FM 1488 RD , MONTGOMERY County, TX 77354",30.2284103,-95.6909603,"FM 1488 Road, Mostyn, Montgomery County, Texas, United States"
2922,1618922,,The Goddard School,3429 FM 2920 RD ,SPRING,TX,77388,HARRIS,281-825-5456,Licensed Center - Child Care Program,Full Permit,7/22/2016,153,,1236308,,Y,Y,Y,Y,"3429 FM 2920 RD , HARRIS County, TX 77388",30.0705650397351,-95.46813778145695,"3429, FM 2920, Covington Bridge, Harris County, Texas, 77388, United States"
2923,1499142,,The Goddard School,1720 CRESCENT PLAZA DR ,HOUSTON,TX,77077,HARRIS,281-596-0300,Licensed Center - Child Care Program,Full Permit,3/6/2013,172,,1093025,,Y,Y,Y,Y,"1720 CRESCENT PLAZA DR , HARRIS County, TX 77077",29.749847216442646,-95.62397187679078,"1720, Crescent Plaza, Houston, Harris County, Texas, 77077, United States"
2924,1646011,,The Goddard School,8727 EASTLOCH DR ,SPRING,TX,77379,HARRIS,281-251-4507,Licensed Center - Child Care Program,Full Permit,7/17/2017,156,,1268708,,Y,Y,Y,Y,"8727 EASTLOCH DR , HARRIS County, TX 77379",30.034951074116123,-95.55749027001585,"8727, Eastloch Drive, Gleannloch Farms, Harris County, Texas, 77379, United States"
2925,1698738,,The Goddard School,8522 PRINCETON PLACE DR ,TOMBALL,TX,77375,HARRIS,281-512-2111,Licensed Center - Child Care Program,Full Permit,6/25/2020,182,,1341676,,Y,Y,Y,Y,"8522 PRINCETON PLACE DR , HARRIS County, TX 77375",30.1233615,-95.5557754,"Princeton Place Drive, Oak Trace, Harris County, Texas, United States"
2926,1680386,,The Goddard School,27528 WESTRIDGE CREEK LANE ,KATY,TX,77494,FORT BEND,281-392-1133,Licensed Center - Child Care Program,Full Permit,9/25/2018,207,,1315131,,Y,Y,Y,Y,"27528 WESTRIDGE CREEK LANE , FORT BEND County, TX 77494",29.7430626,-95.8522892,"Westridge Creek Lane, Bandera Glen, Cinco Ranch, Fort Bend County, Texas, United States"
2927,1680572,,The Goddard School,5220 RANCH POINT DR ,KATY,TX,77494,FORT BEND,281-392-1200,Licensed Center - Child Care Program,Full Permit,9/25/2018,369,,1315421,,Y,Y,Y,Y,"5220 RANCH POINT DR , FORT BEND County, TX 77494",29.715763230175238,-95.84310448224589,"5220, Ranch Point Drive, Avalon at Cinco Ranch, Cinco Ranch, Fort Bend County, Texas, 77494, United States"
